timestamp,meter_id,voltage,current,power_factor,power_kw,energy_kwh,temperature,hour,anomaly
2025-03-19 17:30:00,M02,424.074936226812,185.3645024147486,0.9861941238691436,134.27408853542047,33.56852213385512,22.62170426451618,17,True
2025-03-28 10:30:00,M02,425.972440533769,195.5660388524264,0.9002485707398611,129.8966674863461,32.474166871586526,20.94394878980863,10,True
2025-01-03 19:45:00,M03,414.4470557583307,218.2095315360823,0.9331368680847986,146.166804229042,36.5417010572605,27.36487621404804,19,True
2025-01-06 18:45:00,M03,412.1932434583933,285.3115505035842,0.8613916008923669,175.46135657131182,43.86533914282796,33.17815298859802,18,True
2025-01-09 08:30:00,M03,413.8662062736019,169.43026514174494,0.9120361856962304,110.77038202879936,27.69259550719984,24.776656483173767,8,True
2025-01-15 21:30:00,M03,411.3938489975458,250.4902137298029,0.9141470569657462,163.1643405703637,40.79108514259092,24.380169147696115,21,True
2025-01-16 20:45:00,M03,418.6852451263516,199.2484617864853,0.9389548814763456,135.67129954582262,33.917824886455655,21.734251189943777,20,True
2025-01-27 10:30:00,M03,410.08243348076536,178.52292283226512,0.8891932564562166,112.75139982001996,28.187849955004992,28.12143459013392,10,True
2025-01-28 21:30:00,M03,425.7978112965198,215.14313918508583,0.837291378142902,132.85202313435585,33.21300578358896,32.68766661309729,21,True
2025-02-04 21:45:00,M03,413.8352812492205,181.30291647700213,0.8728809258543373,113.43522438968787,28.35880609742197,22.148759876445823,21,True
2025-02-09 14:45:00,M03,409.1724881413957,180.8200610715774,0.9717827525341872,124.53254132035444,31.133135330088614,30.646834296543982,14,True
2025-02-10 20:15:00,M03,414.113116644792,220.0740262728372,0.964157333859861,152.19357266312807,38.04839316578202,27.170694049337097,20,True
2025-03-04 18:30:00,M03,414.6941931148296,176.17167992293608,0.9281334091914292,117.4451489289698,29.361287232242454,29.035024438315585,18,True
2025-03-11 21:00:00,M03,411.3414270850623,263.0685849790112,0.9420363245480664,176.56300673397075,44.14075168349269,28.57509680220882,21,True
2025-03-22 14:45:00,M03,431.7761298041641,163.76783527678265,0.9310262718080684,114.02755210713534,28.506888026783837,26.768854452276187,14,True
2025-03-28 18:30:00,M03,407.6078049959266,194.07499838522716,0.941472942795309,128.9972800756724,32.2493200189181,29.260629373157716,18,True
2025-03-31 19:45:00,M03,413.508088643173,208.75929162054635,0.9065370938501862,135.54266813882975,33.88566703470744,27.2920319983513,19,True
2025-01-09 20:45:00,M04,416.6498002557661,175.50274439769174,0.8801768522037634,111.47709946751878,27.869274866879696,29.61453436110935,20,True
2025-01-17 18:45:00,M04,399.7046802584374,243.9549665039328,0.914308539835702,154.41955662111604,38.60488915527901,27.65187440865676,18,True
2025-01-22 20:30:00,M04,413.0105344991357,182.45716010096112,0.923355808741108,120.51795480660915,30.12948870165229,21.185320788218096,20,True
2025-01-24 21:15:00,M04,415.50954385763146,172.66913580297697,0.9284842402937576,115.38009253525522,28.845023133813804,29.42248958488045,21,True
2025-01-29 17:15:00,M04,416.2224726191834,175.4155011084926,0.9066772539492411,114.65865454726452,28.66466363681613,31.6120744203741,17,True
2025-01-30 19:30:00,M04,423.16122516267177,189.2438079979175,0.9253551895743374,128.35022565481003,32.08755641370251,26.662589857144443,19,True
2025-02-06 14:30:00,M04,412.7507750605536,194.03305542858408,0.9201057820946096,127.63271488453104,31.90817872113276,29.74644986939608,14,True
2025-02-09 18:30:00,M04,416.69863174085685,230.66548992274025,0.945292295508661,157.3734422154094,39.34336055385235,23.32339542405903,18,True
2025-02-13 17:45:00,M04,411.7213706217469,256.2921680025303,0.9241945040520532,168.912874877346,42.2282187193365,22.296038989501675,17,True
2025-02-15 18:45:00,M04,412.338950573339,247.9671003011221,0.915570874233884,162.14405156923584,40.53601289230896,25.322014771388844,18,True
2025-02-19 16:15:00,M04,417.3252240336901,170.6959538926187,0.9376701292918004,115.69339636311814,28.92334909077953,30.516228131680908,16,True
2025-02-22 21:30:00,M04,417.5361797970757,183.9884628775417,0.9766143083571568,129.94764540805537,32.48691135201384,24.14996220467486,21,True
2025-03-05 15:30:00,M04,415.8202151368395,176.27892576458794,0.9274121613427226,117.74416874672364,29.436042186680908,28.96843860511441,15,True
2025-03-14 19:45:00,M04,413.57341430714246,270.0480139005885,0.9040520036008204,174.88301873642715,43.72075468410679,33.05084789111105,19,True
2025-03-18 18:00:00,M04,418.25767587966425,228.9503693757053,0.915013140582681,151.76555933272613,37.94138983318153,27.317699395938316,18,True
2025-03-27 14:45:00,M04,417.80983191661664,198.97719638919207,0.9440129333337248,135.93163310352674,33.982908275881684,25.94547887627797,14,True
2025-03-31 20:30:00,M04,414.3182608581119,222.30839071632636,0.9607350135037658,153.2689477638716,38.3172369409679,31.92009108808129,20,True
2025-01-10 16:45:00,M05,404.16115150785936,188.45788285843935,0.9486511169630014,125.1514898361767,31.287872459044173,27.43252379140502,16,True
2025-01-22 12:30:00,M05,416.0512503002907,172.97439902091122,0.9169173019852224,114.29295385719028,28.573238464297567,38.19190469745343,12,True
2025-02-02 15:15:00,M05,409.18981378847735,214.68789283541304,0.9439325265342988,143.6262912888511,35.90657282221277,28.222498648764496,15,True
2025-02-06 16:30:00,M05,407.704705992692,209.8178258235527,0.9302338096440202,137.82907903966372,34.45726975991593,27.79434971758628,16,True
2025-02-06 20:30:00,M05,423.20508701407226,155.3129229483,0.9701246433274796,110.44514675069324,27.611286687673307,27.26058257343764,20,True
2025-02-08 17:15:00,M05,417.3247167546453,236.13778436527812,0.9441913927959662,161.1611121674991,40.29027804187478,31.69062053032248,17,True
2025-02-16 21:30:00,M05,422.0172236788077,193.3674159351989,0.9343207424776336,132.05963346905045,33.01490836726261,29.309723077205152,21,True
2025-02-17 15:15:00,M05,410.4448058395392,200.17219674748955,0.928296143484406,132.1008745874467,33.025218646861674,27.306894411618973,15,True
2025-02-20 21:30:00,M05,414.5793810218864,175.63339090223496,0.9064807512415446,114.32310170803298,28.580775427008245,27.47179287837097,21,True
2025-02-22 19:45:00,M05,417.2500281758841,204.57150247361335,0.921359193499339,136.21693704166375,34.05423426041594,29.365362284670177,19,True
2025-03-08 10:15:00,M05,411.6158720199094,164.840629246928,0.947965327500764,111.40622463267596,27.851556158168997,17.830660554360612,10,True
2025-03-09 18:00:00,M05,411.60338930036943,189.63575244910072,0.9108126233149948,123.13707407595246,30.784268518988117,31.333726429064303,18,True
2025-03-18 14:30:00,M05,421.1722882635928,181.4169997225513,0.8972879445909976,118.74907322155346,29.687268305388365,26.78889339282471,14,True
2025-03-27 17:45:00,M05,410.9345635626521,224.5329839778799,0.9392333280052731,150.10215982218236,37.52553995554559,31.892278230456743,17,True
2025-03-30 14:00:00,M05,406.3193412549252,167.28883636253448,0.9473107969586352,111.528938969559,27.88223474238975,31.655211574871046,14,True
2025-01-19 06:00:00,M06,422.6038555135112,181.82747751267672,0.8989985203878648,119.64996420751372,29.912491051878437,23.386641052801373,6,True
2025-01-20 15:30:00,M06,406.4889860574277,183.5378365889301,0.9183476618712716,118.67032806240786,29.667582015601965,27.41748896522614,15,True
2025-01-25 21:30:00,M06,418.5911888928247,206.74014866430088,0.8908584905476435,133.53166294302454,33.382915735756136,21.392455574819422,21,True
2025-01-31 11:45:00,M06,415.51100850996,181.12307287649145,0.9018147789242827,117.55315448260302,29.388288620650755,28.414036533758765,11,True
2025-02-13 18:30:00,M06,416.3854897719044,230.3566477612356,0.9218801405472244,153.1550859560296,38.2887714890074,33.05558381419515,18,True
2025-02-15 17:45:00,M06,414.9409714743708,186.16446790274037,0.8683686776996817,116.18441886568728,29.04610471642182,34.41246929144021,17,True
2025-02-16 20:30:00,M06,419.3771820204039,185.4456848710745,0.9404157952594144,126.67825480861336,31.669563702153344,25.38960817401995,20,True
2025-02-25 20:45:00,M06,413.623211651522,220.4745516769699,0.951996837653736,150.3694127752491,37.59235319381227,26.571177304994187,20,True
2025-03-01 14:15:00,M06,421.2807407567924,164.96169229197997,0.9349172156684052,112.53522744340768,28.13380686085192,23.65036627991389,14,True
2025-03-01 18:15:00,M06,422.87527290544415,254.67550270888464,0.8996666864152091,167.81923223934828,41.95480805983707,25.534967812566613,18,True
2025-03-03 11:15:00,M06,408.8716831771945,196.1604090778544,0.9230225452514847,128.2245929231129,32.05614823077823,30.071453821219677,11,True
2025-03-04 14:00:00,M06,421.6735865476744,179.68908782533174,0.9160602692829456,120.22167565228078,30.055418913070195,23.91823082487093,14,True
2025-03-08 21:00:00,M06,410.8992943899031,184.6705327158992,0.9186489988054728,120.73779241175536,30.18444810293884,28.315707240521323,21,True
2025-03-22 17:00:00,M06,407.9555214340448,233.0969254276445,0.9072387054444596,149.42785357390298,37.35696339347575,18.49777256212452,17,True
2025-03-26 20:15:00,M06,413.7751396784028,203.7228575655489,0.9254912174573952,135.12542795643458,33.781356989108644,29.79922140254022,20,True
2025-01-02 16:45:00,M07,416.6332977960065,172.3141751005762,0.921344187590898,114.56646405881976,28.641616014704937,30.837508507873743,16,True
2025-01-03 21:00:00,M07,416.0788699737264,232.0779254577569,0.8786060222263886,146.94820924941104,36.73705231235276,26.90968879519111,21,True
2025-01-07 20:45:00,M07,418.1182927027804,267.5751711741503,0.932193721430858,180.63910848004735,45.159777120011846,25.43060176772454,20,True
2025-01-09 18:15:00,M07,415.1402552030123,282.0219033112105,0.90190851556676,182.8945658701696,45.72364146754239,30.819861091544603,18,True
2025-01-22 19:15:00,M07,417.4697410322613,234.2530947239543,0.904838225175732,153.26461766529334,38.316154416323336,23.220825104281644,19,True
2025-01-24 11:45:00,M07,411.4013834610511,168.31070567235446,0.9230221662699468,110.70066931406032,27.675167328515084,21.805695958801472,11,True
2025-01-24 21:30:00,M07,414.3696971385786,243.211368687492,0.9471632302431516,165.3321513894239,41.333037847355975,21.358870657637368,21,True
2025-02-04 18:15:00,M07,406.97201980969714,231.0288667351272,0.931967205550944,151.7721398060547,37.94303495151368,33.59643438895269,18,True
2025-02-12 19:00:00,M07,405.4884766795577,271.2747290373365,0.9402140523182948,179.13284370505724,44.78321092626431,31.4224759237792,19,True
2025-02-17 19:15:00,M07,405.3820645818814,239.76863342194252,0.9281389825837816,156.2537825071021,39.063445626775525,27.96263613769773,19,True
2025-02-22 17:00:00,M07,420.6535293914183,259.74068143509453,0.9140489724425792,172.97948700415526,43.244871751038815,20.142677708698574,17,True
2025-03-01 20:15:00,M07,416.8973974640666,205.788694367328,0.90142872211986,133.94999908235616,33.48749977058904,30.524804596318766,20,True
2025-03-14 14:30:00,M07,417.4246698915399,182.2967637822043,0.9340622721179564,123.11005616351255,30.77751404087814,18.28959507301233,14,True
2025-03-16 14:00:00,M07,419.1742475330893,170.9827119150984,0.9723442950235376,120.70562030710649,30.176405076776614,26.571218229533567,14,True
2025-03-17 20:45:00,M07,418.1681530897883,179.87037901420152,0.9286368426224572,120.9809921107445,30.245248027686124,31.50898161558203,20,True
2025-03-20 16:45:00,M07,413.6475959017566,178.05584511729325,0.9013734668977976,114.98789847376445,28.74697461844111,25.46718019572067,16,True
2025-03-23 17:15:00,M07,410.8372842938689,255.6135545084049,0.8997158761147358,163.65140593952887,40.91285148488222,27.52380371876272,17,True
2025-01-01 21:30:00,M08,409.6956588885717,236.7060451126016,0.959156771726214,161.1094207380905,40.27735518452264,30.38453776305069,21,True
2025-01-06 18:45:00,M08,416.9554600073072,212.9699031723334,0.9756615171747324,150.06095347918028,37.51523836979507,29.1578148269771,18,True
2025-01-08 18:30:00,M08,417.8827920975261,194.79727061630624,0.9468762115768464,133.50305027009946,33.375762567524866,27.910448049722937,18,True
2025-01-11 06:15:00,M08,410.8970925472892,179.37908115903485,0.9402504205317388,120.03531238703088,30.00882809675772,25.9773312906093,6,True
2025-01-20 17:15:00,M08,415.9889685915977,270.9831643817527,0.9251508007183732,180.63307710380505,45.158269275951255,29.06099710725284,17,True
2025-01-20 20:30:00,M08,411.6890929566386,187.52297696972803,0.893874603674659,119.52563949825252,29.881409874563133,30.43222996865081,20,True
2025-01-27 16:45:00,M08,420.3181838948378,168.5634424351244,0.9061683895083424,111.20161805719052,27.80040451429763,21.725784026577436,16,True
2025-01-27 21:30:00,M08,411.2565615041108,255.78296564917812,0.8889211013785079,161.9601989473132,40.4900497368283,30.282157777106114,21,True
2025-01-31 21:30:00,M08,415.0390942025938,244.7311763317146,0.9162260901997388,161.19129563551348,40.29782390887837,32.014911688174365,21,True
2025-02-09 11:30:00,M08,408.3815365874703,184.24827831310324,0.9080573281463716,118.34323372155058,29.585808430387644,26.851012565662053,11,True
2025-02-15 18:15:00,M08,410.154022914117,243.24651517554543,0.926346142765574,160.07648065336497,40.01912016334124,25.8220926562563,18,True
2025-02-15 23:15:00,M08,410.5192212880501,172.26231960316517,0.917341928437706,112.36101630106484,28.09025407526621,32.62542564107635,23,True
2025-02-16 17:15:00,M08,413.37847817643865,210.55792634804575,0.9238513510691548,139.27789122235487,34.81947280558872,27.318482267015096,17,True
2025-03-25 10:30:00,M08,414.738080677642,173.9488322479098,0.9347509077533444,116.80245042724016,29.200612606810044,23.21750602324451,10,True
2025-03-29 10:15:00,M08,418.8026767522501,172.12530138598493,0.9322499798627852,116.39844339397224,29.09961084849306,20.841855515212227,10,True
2025-01-19 17:45:00,M09,412.121746820089,172.9292913002759,0.9404179638493884,116.08487481876976,29.02121870469244,15.195156542986783,17,True
2025-01-24 20:00:00,M09,420.7586216595295,270.51700343596605,0.9637941512476544,190.0082708024272,47.5020677006068,24.239671549434856,20,True
2025-01-29 18:45:00,M09,417.4498873392994,272.6873704682319,0.8883734622158077,175.15622485231825,43.78905621307956,28.89991901500016,18,True
2025-01-30 10:30:00,M09,418.6802495474391,172.4003683825375,0.9368551338063602,117.12611336479432,29.28152834119858,31.422771075442515,10,True
2025-01-31 11:45:00,M09,403.8694029228488,185.5003995244004,0.921665926817951,119.59691063280562,29.899227658201404,30.89819106729237,11,True
2025-02-01 20:45:00,M09,417.562184347689,220.93414378667845,0.9268125593825508,148.0936839425019,37.02342098562548,29.400120607326617,20,True
2025-02-05 18:00:00,M09,421.7139603202663,212.9443870938764,0.9549479384501156,148.53352849686345,37.13338212421586,27.834848356383564,18,True
2025-02-10 19:00:00,M09,419.12167354132094,196.67315933870424,0.9347540072894712,133.4575589206132,33.3643897301533,27.897486234848444,19,True
2025-02-21 14:00:00,M09,415.0043841808061,198.75706775925556,0.8983750654237015,128.3493230950182,32.08733077375455,25.44908217749524,14,True
2025-03-08 11:30:00,M09,423.51826784328944,164.60156615188876,0.9473407458451052,114.38602159152065,28.59650539788016,25.327618991359724,11,True
2025-03-09 18:45:00,M09,422.1759435141875,194.1903587279994,0.9309535489860128,132.19340401109207,33.04835100277302,31.94378873373814,18,True
2025-03-12 20:30:00,M09,415.7516298569789,193.8930215943743,0.873798386241197,122.0022962515451,30.50057406288628,30.37174478871785,20,True
2025-03-24 11:30:00,M09,411.3103621679562,174.39434920676834,0.9078887067161292,112.79641605447128,28.199104013617816,23.26042378452697,11,True
2025-03-26 14:15:00,M09,416.3844746621201,178.9353795478846,0.8951932989060051,115.5229303791445,28.880732594786124,29.901055956934552,14,True
2025-03-28 10:45:00,M09,403.34995447338673,173.7862096297508,0.9158954443178832,111.19975991342712,27.799939978356782,29.759147291203973,10,True
2025-01-17 21:00:00,M10,408.8588315133273,280.199976398148,0.909351039334842,180.44035479125236,45.11008869781308,28.07598281845734,21,True
2025-01-25 12:30:00,M10,416.5383675169014,167.2595037311592,0.9621956968209788,116.11006071485154,29.02751517871289,34.22539581773564,12,True
2025-01-30 21:00:00,M10,416.2328118919872,197.66536214247805,0.8666590858405101,123.50251657023637,30.875629142559088,33.12934217320258,21,True
2025-02-10 19:30:00,M10,415.8078585636992,233.66584346976452,0.9056879111351784,152.4147943975288,38.1036985993822,32.44044720064628,19,True
2025-02-11 20:45:00,M10,415.8364003084429,196.52723135422625,0.8815402000415987,124.7808638176272,31.1952159544068,33.47745551294664,20,True
2025-02-14 17:45:00,M10,413.63706420871074,178.6483275687565,0.935803263038947,119.77428430946571,29.94357107736643,27.451927375769092,17,True
2025-02-16 21:15:00,M10,417.0546620844399,198.5928742079858,0.9078872103069616,130.2414333599609,32.56035833999022,26.81965132898971,21,True
2025-02-21 18:30:00,M10,414.934742216383,199.7835761092288,0.9015357141841296,129.44436384448318,32.361090961120794,25.32656171791512,18,True
2025-03-09 17:00:00,M10,409.5715842916261,189.1479313764069,0.8873186116493695,119.06157749551492,29.765394373878728,28.414752915381445,17,True
2025-03-20 14:30:00,M10,413.964624905327,166.2028594647005,0.9232376270878532,110.02106515402969,27.505266288507418,29.65750894505707,14,True
2025-03-25 10:00:00,M10,416.2987699111197,254.986539163721,0.8270572123702513,152.06125227585025,38.01531306896256,32.80146920027824,10,True
2025-03-27 19:45:00,M10,419.3105844321216,212.28749328864987,0.9306151026945556,143.47986446111037,35.86996611527759,21.86413406745964,19,True
2025-03-29 20:30:00,M10,416.26480499964015,203.39501349368592,0.9025095793187644,132.34954178261924,33.08738544565481,29.41200005527603,20,True
