timestamp,meter_id,voltage_V,current_A,real_power_kW,power_factor,apparent_power_kVA,reactive_power_kVAR,calculated_power_kW,power_error_kW
2025-01-01 07:00:00,M01,415.34281487403,57.7187152002772,38.8688443092863,0.936090080971462,41.5225469208569,14.6059866101276,38.8688443092863,7.105427357601e-15
2025-01-01 07:15:00,M01,414.195313115685,66.6584429146429,42.871870228629,0.896502401229913,47.8212553249306,21.1866751509479,42.871870228629,7.105427357601e-15
2025-01-01 07:30:00,M01,408.84567841783,78.9712794654436,53.7371843719581,0.960916595732513,55.9228393084354,15.4815687865044,53.7371843719581,0
2025-01-01 07:45:00,M01,413.970666414522,72.975329909452,48.5466185605809,0.927796483827453,52.3246416717499,19.5216278114936,48.5466185605809,0
2025-01-01 08:00:00,M01,408.397716934579,62.4302569932675,41.4464040539496,0.938529225365334,44.1610159106298,15.2443732982255,41.4464040539496,0
2025-01-01 08:15:00,M01,419.237007162883,58.3290103156176,39.3390071195369,0.92879217419896,42.3550156992494,15.6968109414838,39.3390071195369,7.105427357601e-15
2025-01-01 08:30:00,M01,417.369164604559,83.4148549490279,56.805637726001,0.942035031946401,60.3009822348444,20.2318556002495,56.805637726001,0
2025-01-01 08:45:00,M01,409.347859734397,65.8371004077256,44.2939979379519,0.94890128387733,46.6792475577239,14.7307127875057,44.2939979379519,0
2025-01-01 09:00:00,M01,424.48396491327,66.7351253977458,43.1238744875981,0.878903868298511,49.0655190437181,23.4042006530313,43.1238744875981,7.105427357601e-15
2025-01-01 09:15:00,M01,413.802027459031,77.8218917630037,51.3365812546324,0.920390056756337,55.7769837665936,21.8088822085262,51.3365812546324,7.105427357601e-15
2025-01-01 09:30:00,M01,428.600845832948,59.9880869669221,39.6834802077185,0.891109531218016,44.5326627283146,20.2084004383682,39.6834802077185,7.105427357601e-15
2025-01-01 09:45:00,M01,414.313640914511,62.2994034961304,40.8305621226025,0.913296116440224,44.7068167570325,18.2089170820007,40.8305621226025,0
2025-01-01 10:00:00,M01,414.635855436716,100.381251068788,65.3450213698342,0.90642613302966,72.0908400460868,30.4486026071211,65.3450213698342,0
2025-01-01 10:15:00,M01,413.289291436973,85.8302529743268,56.9199373173593,0.926422812323906,61.4405610053764,23.1314347251368,56.9199373173593,0
2025-01-01 10:30:00,M01,416.926586898644,85.2145741222185,57.0401138231839,0.926928611688354,61.5366848146894,23.0908854966771,57.0401138231839,0
2025-01-01 10:45:00,M01,415.256804297398,94.3570165495615,64.6416913321706,0.952491537295258,67.865895707305,20.6695801087293,64.6416913321706,0
2025-01-01 11:00:00,M01,410.310874800424,79.6237306300746,52.5768161443022,0.929133473596126,56.5869357185125,20.9227077152865,52.5768161443022,1.4210854715202e-14
2025-01-01 11:15:00,M01,419.359569944062,81.0137114740399,55.1447323661927,0.937126715320795,58.8444779821645,20.5360921612274,55.1447323661927,7.105427357601e-15
2025-01-01 11:30:00,M01,418.256956256529,104.083646217029,66.7631956332544,0.8854230388502,75.4025959387192,35.0460722925343,66.7631956332544,0
2025-01-01 11:45:00,M01,410.720355410853,68.2695323764406,48.0532913514995,0.989439757000205,48.5661618219061,7.03940795802325,48.0532913514995,7.105427357601e-15
2025-01-01 12:00:00,M01,406.936420644052,79.7398800082494,50.2012565940805,0.893206391791123,56.2034229215637,25.2716953225431,50.2012565940805,7.105427357601e-15
2025-01-01 12:15:00,M01,415.642755000355,88.8532327931784,57.4478068215301,0.898089001048486,63.966719060652,28.1334434220296,57.4478068215301,0
2025-01-01 12:30:00,M01,411.741998261971,81.5746290765214,55.9011164319706,0.960903064728551,58.1756042663494,16.1079518690046,55.9011164319706,7.105427357601e-15
2025-01-01 12:45:00,M01,417.210370084334,80.1732351306503,52.1504766657383,0.900146406056948,57.9355495004209,25.2359996721352,52.1504766657383,7.105427357601e-15
2025-01-01 13:00:00,M01,414.426317792665,67.9908350421182,43.7699376431789,0.896845427667297,48.8043271369793,21.5883048432601,43.7699376431789,7.105427357601e-15
2025-01-01 13:15:00,M01,413.410765467447,70.8106290579545,49.3329932411379,0.972963627208433,50.7038411936129,11.7104777723606,49.3329932411379,7.105427357601e-15
2025-01-01 13:30:00,M01,419.589309735274,81.7636155551952,55.340558858609,0.931318887963812,59.4217078315707,21.6416706110546,55.340558858609,0
2025-01-01 13:45:00,M01,424.218578988759,63.5099277818165,44.7054803012019,0.958007334475599,46.6650710202267,13.3809149299161,44.7054803012019,0
2025-01-01 14:00:00,M01,418.873170267147,85.1152683966761,56.7757720860635,0.919416735773014,61.7519454204066,24.2860961711891,56.7757720860635,7.105427357601e-15
2025-01-01 14:15:00,M01,414.474407476268,68.3743752151408,47.5623273035551,0.968972339117949,49.085330285951,12.1323810832994,47.5623273035551,7.105427357601e-15
2025-01-01 14:30:00,M01,415.65370288643,76.5724390187728,50.8136497493043,0.921755267069205,55.1270511432719,21.3767342432828,50.8136497493043,7.105427357601e-15
2025-01-01 14:45:00,M01,419.548690874799,76.1772838160797,51.2585406378736,0.925971790867204,55.3564818533708,20.9022031101515,51.2585406378736,7.105427357601e-15
2025-01-01 15:00:00,M01,413.073432015691,101.471598539702,62.6589028915526,0.86307869052534,72.5992931808028,36.6676868479476,62.6589028915526,1.4210854715202e-14
2025-01-01 15:15:00,M01,425.556588208081,78.0051114016493,52.6349179997862,0.915446447148933,57.4964468579374,23.1388592727343,52.6349179997862,0
2025-01-01 15:30:00,M01,411.886502400897,72.78327552241,49.1488332844062,0.9465497140156,51.9241964332749,16.7485629838194,49.1488332844062,0
2025-01-01 15:45:00,M01,413.222556795418,81.0754293577157,54.9513516399653,0.946987996262998,58.0275060051597,18.6424356273459,54.9513516399653,0
2025-01-01 16:00:00,M01,418.148144209618,81.382867428679,55.2021172828614,0.936552110313952,58.9418535017303,20.6607923785285,55.2021172828614,7.105427357601e-15
2025-01-01 16:15:00,M01,408.897149478591,75.2134033730041,49.8812523879513,0.936412921435101,53.2684366545324,18.6918967423703,49.8812523879513,0
2025-01-01 16:30:00,M01,420.493884259936,87.6806232677567,57.969051728586,0.907762539416861,63.8592684886786,26.7879677018929,57.969051728586,7.105427357601e-15
2025-01-01 16:45:00,M01,419.65467041987,88.4356017862885,60.453228714005,0.940458589138849,64.2805854634815,21.8495035545467,60.453228714005,7.105427357601e-15
2025-01-01 17:00:00,M01,414.349284728162,124.001345447155,86.9786000813792,0.977369529195199,88.9925432328553,18.8254051466396,86.9786000813792,0
2025-01-01 17:15:00,M01,412.76613244105,91.7776843657315,62.645288063071,0.954743326205002,65.6147954572031,19.5158721656364,62.645288063071,7.105427357601e-15
2025-01-01 17:30:00,M01,418.141727546321,105.265996359344,68.5400318455904,0.899025602657243,76.2381311978293,33.3843778306993,68.5400318455904,0
2025-01-01 17:45:00,M01,423.852157582834,109.639951196842,72.0577924341358,0.895235084096225,80.4903580235363,35.8660324579687,72.0577924341358,0
2025-01-01 18:00:00,M01,412.18137723598,123.235020170161,79.7977876312042,0.907000897792923,87.9798331240713,37.0508316465995,79.7977876312042,0
2025-01-01 18:15:00,M01,419.362707957152,106.840608671697,68.024785953372,0.87655746975508,77.6044792275615,37.350819163426,68.024785953372,0
2025-01-01 18:30:00,M01,413.932764241441,125.604421486614,77.3449126018262,0.858887721950836,90.0524138663301,46.1215973028763,77.3449126018262,1.4210854715202e-14
2025-01-01 18:45:00,M01,414.977185855049,108.942448993201,72.7974552059707,0.929681556810143,78.3036456652407,28.8442618210667,72.7974552059707,1.4210854715202e-14
2025-01-01 19:00:00,M01,422.663694565013,137.677069729713,88.3556564649254,0.876631700825838,100.789939927668,48.4962881185248,88.3556564649254,0
2025-01-01 19:15:00,M01,417.288382272144,124.615889749753,83.4680331317007,0.926722774454313,90.0679636160336,33.8426582151057,83.4680331317007,0
2025-01-01 19:30:00,M01,411.134951080723,122.36697331795,86.1164470052514,0.988272838927016,87.1383322633347,13.3058823392906,86.1164470052514,0
2025-01-01 19:45:00,M01,424.299835032435,108.76230398979,75.6276992169329,0.94616961910162,79.9303821324772,25.8711634643082,75.6276992169329,0
2025-01-01 20:00:00,M01,410.958508573224,123.116226729853,80.2088542754178,0.915268281252377,87.6342553526128,35.3030084699836,80.2088542754178,0
2025-01-01 20:15:00,M01,405.94934337502,107.032131208909,70.0079842750929,0.930252679273315,75.2569552713151,27.6132478069326,70.0079842750929,1.4210854715202e-14
2025-01-01 20:30:00,M01,412.115481721688,125.146147286459,84.1719299384694,0.942258890495884,89.3299397728921,29.9152862306534,84.1719299384694,0
2025-01-01 20:45:00,M01,414.338502780288,127.067672986305,87.1221527692259,0.955383203621639,91.1907938500131,26.9349471848609,87.1221527692259,0
2025-01-01 21:00:00,M01,421.769361870827,111.778655873287,75.7998614344545,0.928269054736622,81.6572103181455,30.3690797269089,75.7998614344545,1.4210854715202e-14
2025-01-01 21:15:00,M01,410.493530906677,89.3783948579251,58.4738348364814,0.920157310991546,63.5476501006888,24.8820110287626,58.4738348364814,0
2025-01-01 21:30:00,M01,418.114249661738,112.596082783753,71.6703032526695,0.878942296533744,81.5415341090232,38.8894512242509,71.6703032526695,0
2025-01-01 21:45:00,M01,422.706854984591,112.920971981345,76.885278885615,0.929969420359388,82.6750613540632,30.3944017967014,76.885278885615,0
2025-01-01 22:00:00,M01,415.578373171464,72.1511155005652,48.0446368728315,0.925099187087219,51.9345790629279,19.7208866484564,48.0446368728315,0
2025-01-01 22:15:00,M01,415.830440662541,64.7773185146002,43.8260698107192,0.939361278487554,46.6551802957884,15.9994204075802,43.8260698107192,7.105427357601e-15
2025-01-01 22:30:00,M01,418.430257299992,49.8118884854847,31.3381509453544,0.868073806887033,36.1007908506478,17.9217017988917,31.3381509453544,3.5527136788005e-15
2025-01-01 22:45:00,M01,414.314610894791,61.2342935097703,42.4077004538045,0.965070711562881,43.9425836321646,11.5124974914295,42.4077004538045,0
2025-01-01 23:00:00,M01,408.099492708926,82.1193389890256,53.3766689866411,0.919558452240952,58.0459772367519,22.8093551259141,53.3766689866411,7.105427357601e-15
2025-01-01 23:15:00,M01,406.676534019025,73.0556582659389,44.1508543446532,0.857976736998804,51.4592674145136,26.4340360799412,44.1508543446533,7.105427357601e-15
2025-01-01 23:30:00,M01,418.34836274415,45.4616716136701,29.2179224635715,0.886962442854587,32.9415554164131,15.2137792860728,29.2179224635715,0
2025-01-01 23:45:00,M01,413.546538459845,68.0389584777916,43.3951894847188,0.890428218609934,48.7351912009976,22.1805408180942,43.3951894847188,0
2025-01-02 00:00:00,M01,411.035635838688,25.0943596495145,15.6676762908483,0.876977333923024,17.8655430246542,8.58496052471759,15.6676762908483,3.5527136788005e-15
2025-01-02 00:15:00,M01,403.585987549796,34.126285989346,21.4461531163324,0.899008234760223,23.8553466888458,10.447013073403,21.4461531163324,0
2025-01-02 00:30:00,M01,413.895152002334,32.9719090352531,21.2239749414462,0.897907634832271,23.6371472054705,10.4046920039924,21.2239749414462,3.5527136788005e-15
2025-01-02 00:45:00,M01,408.859729904382,27.7455572904876,17.183444116656,0.874544268134044,19.6484554787823,9.52843381629165,17.183444116656,0
2025-01-02 01:00:00,M01,413.754819802218,55.7483951428408,37.7760823294484,0.945542062771365,39.9517735030501,13.0042996688694,37.7760823294484,0
2025-01-02 01:15:00,M01,419.843115781522,30.5260206680256,20.337162368308,0.916162472255577,22.1982049954941,8.89719797616402,20.337162368308,0
2025-01-02 01:30:00,M01,416.017318179336,16.9064366444934,11.1392753281823,0.914392846323188,12.1821549380813,4.93167761500782,11.1392753281823,0
2025-01-02 01:45:00,M01,411.728133269435,20.1296133880487,13.9332768696614,0.970614249052177,14.3551126343628,3.45442533840278,13.9332768696614,0
2025-01-02 02:00:00,M01,422.39972069445,24.1427031734243,17.4865985265088,0.99,17.6632308348574,2.49170533935227,17.4865985265088,3.5527136788005e-15
2025-01-02 02:15:00,M01,422.910190914819,24.1484700225341,15.809037884055,0.893731452398457,17.688801084072,7.93523817994003,15.809037884055,1.77635683940025e-15
2025-01-02 02:30:00,M01,424.547083202351,34.8055187116283,23.5675481208107,0.920830727948486,25.5937898307507,9.98061889232868,23.5675481208107,0
2025-01-02 02:45:00,M01,413.80753316308,25.252664251672,16.2982375913668,0.900480722926345,18.0994852820407,7.87139243654944,16.2982375913668,0
2025-01-02 03:00:00,M01,410.680046151601,25.5713321461079,15.3685091970392,0.844917214350134,18.1893668823636,9.72943948240322,15.3685091970392,0
2025-01-02 03:15:00,M01,414.575455837521,70.9012542143088,45.9578881516895,0.90269686008295,50.9117625018286,21.9061652892375,45.9578881516895,7.105427357601e-15
2025-01-02 03:30:00,M01,410.112223776007,36.4441630668196,25.4034645922483,0.981299614690469,25.8875721664899,4.98300906938888,25.4034645922483,0
2025-01-02 03:45:00,M01,411.191325421361,34.9798629951445,22.3493352202775,0.897102225303725,24.9128076933606,11.0070523928084,22.3493352202775,3.5527136788005e-15
2025-01-02 04:00:00,M01,415.240424733307,16.685368003135,10.4916128788896,0.8742712840049,12.0004088786139,5.82545040777394,10.4916128788896,0
2025-01-02 04:15:00,M01,416.338713328516,21.9047131841345,14.2233581136407,0.900444916765935,15.7959224921006,6.87075333188299,14.2233581136407,0
2025-01-02 04:30:00,M01,413.077222278851,21.1396853769467,13.6417000129509,0.901940939633109,15.1248262646777,6.53179839656272,13.6417000129509,1.77635683940025e-15
2025-01-02 04:45:00,M01,418.858190746507,42.79989209917,26.2641898512147,0.845850664996181,31.0506226903933,16.5630160574854,26.2641898512147,0
2025-01-02 05:00:00,M01,413.984773069785,37.9226794926866,25.1552639500379,0.925091878531711,27.1921789973596,10.3260493039868,25.1552639500379,0
2025-01-02 05:15:00,M01,422.900670475376,36.3147548344657,24.7414343234306,0.930128079862256,26.6000294573352,9.76846941697973,24.7414343234306,0
2025-01-02 05:30:00,M01,412.837209060902,23.5891038999015,15.7931227970678,0.936304494588913,16.8675071927341,5.92368729877558,15.7931227970678,1.77635683940025e-15
2025-01-02 05:45:00,M01,416.803892123367,14.4501718600467,9.97332200831273,0.956036417664918,10.4319478045326,3.05914744904473,9.97332200831273,1.77635683940025e-15
2025-01-02 06:00:00,M01,409.959568445413,50.9417876120561,34.4196492973777,0.95154779122015,36.1722759644496,11.1230072684424,34.4196492973777,0
2025-01-02 06:15:00,M01,415.08026709322,61.1585705673368,41.5458543155531,0.944882167435505,43.969349562721,14.396030361165,41.5458543155531,0
2025-01-02 06:30:00,M01,418.854325969435,60.9071822965706,40.8707997418322,0.924955831403617,44.186758279918,16.7942649660814,40.8707997418322,7.105427357601e-15
2025-01-02 06:45:00,M01,412.998135634162,65.8186217344028,44.2094836720499,0.938983455983189,47.0822817913859,16.1945303153325,44.2094836720499,7.105427357601e-15
2025-01-02 07:00:00,M01,416.241102931502,64.2705618635306,41.1119192739359,0.887258286881196,46.3359090377713,21.3735013502701,41.1119192739359,7.105427357601e-15
2025-01-02 07:15:00,M01,417.010172400235,85.1382265215123,58.4884375834369,0.951126198327737,61.493877138776,18.9894600925692,58.4884375834369,0
2025-01-02 07:30:00,M01,410.106181421088,73.7809465275593,47.543763910153,0.907177761726516,52.4084318597812,22.0507197899971,47.543763910153,0
2025-01-02 07:45:00,M01,419.867787237601,76.5828497319408,51.9288124239419,0.932403047096711,55.693525011138,20.1287647014243,51.9288124239419,0
2025-01-02 08:00:00,M01,408.776726483443,56.7969009456652,37.2021875528648,0.925117826107426,40.2134587649216,15.2682516065041,37.2021875528648,0
2025-01-02 08:15:00,M01,403.376401692738,70.8963355846101,45.9864192945804,0.928399058789595,49.5330309301858,18.4057163292763,45.9864192945804,0
2025-01-02 08:30:00,M01,415.646105909876,69.8547140289992,48.9553729218494,0.973464908556082,50.2898178368482,11.5081379964798,48.9553729218494,0
2025-01-02 08:45:00,M01,417.210583326567,58.5025520183268,41.2805561490602,0.976460734894251,42.2756949397774,9.11866583801642,41.2805561490602,0
2025-01-02 09:00:00,M01,412.443921617844,91.3609365876765,59.8679294110536,0.917293170078314,65.2658619554993,25.9896857392966,59.8679294110536,0
2025-01-02 09:15:00,M01,417.619763335539,84.5041951905097,55.9453906054575,0.91525976304263,61.1251503283355,24.6251349775874,55.9453906054575,0
2025-01-02 09:30:00,M01,406.725716640671,62.7863372165278,40.3875463833377,0.913103612856608,44.2310662390075,18.0342262870691,40.3875463833377,0
2025-01-02 09:45:00,M01,410.907628914788,77.9604836114096,50.6145361139752,0.912212259459092,55.4854811357038,22.7333972566276,50.6145361139752,7.105427357601e-15
2025-01-02 10:00:00,M01,413.636382151262,79.4557048487614,53.7449545925641,0.944133173303326,56.9251839806896,18.7605017810979,53.7449545925641,0
2025-01-02 10:15:00,M01,405.77547379852,97.9813341470433,62.7990194784984,0.911933339283355,68.8636074297373,28.2573809964078,62.7990194784984,7.105427357601e-15
2025-01-02 10:30:00,M01,415.296092170072,91.5709552681904,59.0524589067034,0.896523688842966,65.8682638747842,29.1793639915319,59.0524589067034,0
2025-01-02 10:45:00,M01,415.775183117978,74.6049769351631,49.375411291687,0.91901740189352,53.7263072385302,21.1798217477316,49.375411291687,7.105427357601e-15
2025-01-02 11:00:00,M01,415.532151138459,80.4583255898846,55.6873637127237,0.961657468071209,57.9076912119401,15.8813797959821,55.6873637127237,0
2025-01-02 11:15:00,M01,408.796799611562,70.4920392766363,45.4062495835669,0.90971937217759,49.9123696518392,20.724795367305,45.4062495835669,0
2025-01-02 11:30:00,M01,411.110916562046,77.2888488691672,50.0344124281402,0.90914327086301,55.0346837860272,22.9210382050808,50.0344124281402,0
2025-01-02 11:45:00,M01,411.136664288633,89.7230477717792,60.1645175211879,0.941650161921297,63.8926428881307,21.5058282024403,60.1645175211879,7.105427357601e-15
2025-01-02 12:00:00,M01,417.44687280614,83.30051379066,54.7775318044116,0.909479554163636,60.2295362810936,25.040348441111,54.7775318044116,0
2025-01-02 12:15:00,M01,410.29793112716,101.178875924308,65.3725440408299,0.909171015025428,71.9034625614429,29.942251317404,65.3725440408299,1.4210854715202e-14
2025-01-02 12:30:00,M01,418.079678034721,73.8447892917165,46.5170515158757,0.869906624837948,53.4736145095356,26.3740661822137,46.5170515158757,0
2025-01-02 12:45:00,M01,410.918472954726,75.6672870652443,47.0314616150436,0.873301124794283,53.8548048087336,26.2370276391872,47.0314616150436,0
2025-01-02 13:00:00,M01,423.773970909922,77.523531975327,49.3566676144599,0.86739591751248,56.9021211859114,28.3155568098504,49.3566676144599,0
2025-01-02 13:15:00,M01,414.845208746817,99.8815123880883,65.2438343862401,0.909091633633584,71.7681606258595,29.8983436698431,65.2438343862401,0
2025-01-02 13:30:00,M01,406.449158036717,92.6737063488592,58.8030267198483,0.901314364906961,65.241417433659,28.260336115088,58.8030267198483,0
2025-01-02 13:45:00,M01,415.50408711127,67.8957637217177,45.240889031587,0.92587535765293,48.8628287356859,18.4617981704003,45.240889031587,0
2025-01-02 14:00:00,M01,406.487081978811,93.4937525466368,59.6324268726021,0.905925568394152,65.8248634910557,27.8726805115669,59.6324268726021,7.105427357601e-15
2025-01-02 14:15:00,M01,422.852473176306,104.564123166455,66.2269435320143,0.864773773060051,76.582969552449,38.4570302529813,66.2269435320144,2.8421709430404e-14
2025-01-02 14:30:00,M01,415.130455251054,71.3799654061558,46.6823512223277,0.909559607411095,51.3241252601366,21.3289455452779,46.6823512223278,7.105427357601e-15
2025-01-02 14:45:00,M01,417.90511004933,71.5920348188114,46.2397385352919,0.892303002616673,51.820668987658,23.3937665739456,46.2397385352919,0
2025-01-02 15:00:00,M01,420.268208983039,71.4809472767327,51.1191065315031,0.982439439702954,52.0328322191129,9.70837659772168,51.1191065315031,0
2025-01-02 15:15:00,M01,415.895183982745,78.0157473793134,50.7323621117747,0.902730865212867,56.1987676136584,24.1770328174023,50.7323621117747,1.4210854715202e-14
2025-01-02 15:30:00,M01,414.519700501377,98.6741720373705,64.4289224114592,0.909434810492012,70.8450145828512,29.4606525410178,64.4289224114592,1.4210854715202e-14
2025-01-02 15:45:00,M01,413.325738638119,86.526285126195,55.8236175118554,0.901190988266367,61.9442695706978,26.8480215386041,55.8236175118554,7.105427357601e-15
2025-01-02 16:00:00,M01,412.187666120529,100.702790323675,63.7969899320351,0.887366571942147,71.8947410791066,33.1481201645522,63.7969899320351,0
2025-01-02 16:15:00,M01,420.720676013082,60.5975198886025,40.5267492496701,0.917766997126999,44.1579936700013,17.5359915663255,40.5267492496701,0
2025-01-02 16:30:00,M01,408.32327820645,93.0282192126928,62.1415205691207,0.944500955531407,65.7929673921376,21.6135600866779,62.1415205691207,0
2025-01-02 16:45:00,M01,420.311049254569,101.562407430715,67.8668104276695,0.917895028656241,73.937441982907,29.3400983186918,67.8668104276695,0
2025-01-02 17:00:00,M01,416.038438435816,102.483843044506,69.7551903839678,0.944554542039156,73.8498279129297,24.2489277549696,69.7551903839678,0
2025-01-02 17:15:00,M01,413.933638120171,133.811009054083,88.1475991660305,0.9188133453843,95.9363505208582,37.8653418382268,88.1475991660305,0
2025-01-02 17:30:00,M01,415.148780697479,112.581048304662,71.0636683573648,0.877845202329066,80.9523913428259,38.7716997785306,71.0636683573648,1.4210854715202e-14
2025-01-02 17:45:00,M01,421.389634146191,111.619418723207,74.49335404894,0.914393850675159,81.4674704930884,32.9801296401561,74.49335404894,0
2025-01-02 18:00:00,M01,415.982773882558,114.086213372744,77.7634290579626,0.946032950725127,82.1994931554525,26.6384266832804,77.7634290579626,0
2025-01-02 18:15:00,M01,417.927517304293,87.6293616523252,58.5144054577263,0.922468519678263,63.4324144504518,24.4894989116294,58.5144054577263,0
2025-01-02 18:30:00,M01,422.046737200928,103.907312318981,71.9763743701094,0.94759482530443,75.9569094807856,24.2663064846324,71.9763743701094,1.4210854715202e-14
2025-01-02 18:45:00,M01,406.207005000029,111.740752097159,71.3371440445277,0.907394395487124,78.6175718070544,33.0414054847499,71.3371440445277,0
2025-01-02 19:00:00,M01,410.406740267579,104.620757779096,64.1054606324081,0.861989650966773,74.3691766606594,37.699659869701,64.1054606324081,0
2025-01-02 19:15:00,M01,418.413116182286,114.873550747979,79.0486583701302,0.949529671954298,83.2503298263805,26.113732519186,79.0486583701302,0
2025-01-02 19:30:00,M01,418.374097460833,111.692088263795,77.296023086938,0.955013087431509,80.9371348981449,24.0030127372392,77.296023086938,0
2025-01-02 19:45:00,M01,415.369814820368,93.5076899689595,60.6338362719802,0.901305784207257,67.2733242528901,29.1416892951865,60.6338362719802,7.105427357601e-15
2025-01-02 20:00:00,M01,420.945082655538,94.0038853885044,62.287262665448,0.908798021948703,68.5380702434714,28.5965729125799,62.287262665448,7.105427357601e-15
2025-01-02 20:15:00,M01,420.242654692538,107.633511209856,70.7789906676364,0.903433308671571,78.3444555212509,33.5885127832701,70.7789906676364,0
2025-01-02 20:30:00,M01,407.421279425014,123.740436935414,78.1340531166985,0.8947966976425,87.3204531516002,38.9862960815432,78.1340531166985,0
2025-01-02 20:45:00,M01,417.919001880781,96.7823927505625,65.0528813293338,0.928575961721747,70.056607117757,26.0009775124585,65.0528813293338,0
2025-01-02 21:00:00,M01,425.051022693832,107.394020649575,68.5919422056733,0.867543590451274,79.064548410753,39.3236351301592,68.5919422056733,0
2025-01-02 21:15:00,M01,410.246581042973,123.42251777394,79.3222388229676,0.904471661028915,87.7000819823716,37.4070422223782,79.3222388229676,0
2025-01-02 21:30:00,M01,420.94196636724,106.839373807458,74.4815617464203,0.956168842338585,77.8958259759377,22.8091355445085,74.4815617464203,0
2025-01-02 21:45:00,M01,409.340919289337,125.212789475871,83.2288745452476,0.937517845559779,88.7757763112795,30.8883942865564,83.2288745452476,2.8421709430404e-14
